46543.90    -0.27399558
46544.00    -0.35393560
46544.10    -0.33377770
46544.20    -0.34377542
46544.30    -0.35097608
46544.40    -0.38798216
46544.50    -0.41765529
46544.60    -0.44194004
46544.70    -0.40960416
46544.80    -0.42441431
46544.90    -0.43322590
46545.00    -0.41628003
46545.10    -0.44684431
46545.20    -0.41726583
46545.30    -0.41264948
46545.40    -0.40471715
46545.50    -0.39628163
46545.60    -0.41245630
46545.70    -0.39023954
46545.80    -0.36276323
46545.90    -0.35879797
46546.00    -0.40459904
46546.10    -0.40366974
46546.20    -0.42973223
46546.30    -0.44335717
46546.40    -0.40823641
46546.50    -0.48715070
46546.60    -0.49513659
46546.70    -0.44076404
46546.80    -0.42061436
46546.90    -0.39228234
46547.00    -0.35723582
46547.10    -0.33792648
46547.20    -0.37180778
46547.30    -0.30447283
46547.40    -0.42111707
46547.50    -0.37834126
46547.60    -0.35039371
46547.70    -0.32566130
46547.80    -0.31463847
46547.90    -0.31562817
46548.00    -0.35415807
46548.10    -0.32293352
46548.20    -0.33594939
46548.30    -0.25271836
46548.40    -0.26195848
46548.50    -0.24357939
46548.60    -0.18126668
46548.70    -0.23499520
46548.80    -0.27596107
46548.90    -0.29825187
46549.00    -0.28178486
46549.10    -0.26655143
46549.20    -0.22242256
46549.30    -0.18761005
46549.40    -0.15955155
46549.50    -0.13226038
46549.60    -0.12630630
46549.70    -0.10026786
46549.80    -0.15837984
46549.90    -0.15323628
46550.00    -0.16524413
46550.10    -0.13403022
46550.20    -0.18351227
46550.30    -0.14791848
46550.40    -0.20280668
46550.50    -0.23602070
46550.60    -0.21916373
46550.70    -0.20000063
46550.80    -0.24857411
46550.90    -0.23106651
46551.00    -0.27971560
46551.10    -0.22806963
46551.20    -0.14936288
46551.30    -0.15490063
46551.40    -0.17210051
46551.50    -0.14647448
46551.60    -0.11794723
46551.70    -0.12016454
46551.80    -0.09991639
46551.90    -0.13027389
46552.00    -0.09538172
46552.10    -0.17276074
46552.20    -0.16131940
46552.30    -0.17614859
46552.40    -0.18747787
46552.50    -0.13200629
46552.60    -0.18359575
46552.70    -0.11892943
46552.80    -0.21199526
46552.90    -0.23642527
46553.00    -0.25951302
46553.10    -0.14205484
46553.20    -0.13724129
46553.30    -0.18282168
46553.40    -0.18675561
46553.50    -0.12472612
46553.60    -0.17032818
46553.70    -0.14425629
46553.80    -0.17395586
46553.90    -0.13923401
46554.00    -0.18632746
46554.10    -0.18665054
46554.20    -0.18966267
46554.30    -0.18392365
46554.40    -0.18607374
46554.50    -0.19191597
46554.60    -0.17606880
46554.70    -0.18853515
46554.80    -0.17604394
46554.90    -0.20096597
46555.00    -0.20294978
46555.10    -0.19362761
46555.20    -0.20908396
46555.30    -0.22843149
46555.40    -0.18402828
46555.50    -0.14313297
46555.60    -0.15288435
46555.70    -0.13390072
46555.80    -0.11714765
46555.90    -0.12491301
46556.00    -0.12521370
46556.10    -0.09733278
46556.20    -0.10564175
46556.30    -0.09302662
46556.40    -0.13577136
46556.50    -0.09770840
46556.60    -0.12980360
46556.70    -0.10207073
46556.80    -0.10766375
46556.90    -0.11144936
46557.00    -0.11439338
46557.10    -0.11666583
46557.20    -0.12371226
46557.30    -0.14093007
46557.40    -0.13041009
46557.50    -0.12889662
46557.60    -0.12697807
46557.70    -0.13644005
46557.80    -0.11096493
46557.90    -0.15191098
46558.00    -0.16063859
46558.10    -0.18227533
46558.20    -0.20685141
46558.30    -0.18257105
46558.40    -0.17844537
46558.50    -0.21154200
46558.60    -0.21131770
46558.70    -0.24855997
46558.80    -0.26608104
46558.90    -0.30202970
46559.00    -0.26296940
46559.10    -0.31885654
46559.20    -0.34540460
46559.30    -0.33981460
46559.40    -0.35244149
46559.50    -0.32664835
46559.60    -0.32641655
46559.70    -0.34459734
46559.80    -0.42137969
46559.90    -0.34252736
46560.00    -0.51270300
46560.10    -0.32301134
46560.20    -0.31583959
46560.30    -0.37720168
46560.40    -0.21196972
46560.50    -0.03593118
46560.60    -0.04358731
46560.70    -0.18592757
46560.80     0.09819414
46560.90     0.08569018
46561.00    -0.00008056
46561.10     0.01841373
46561.20    -0.02847987
46561.30     0.01638287
46561.40     0.03419676
46561.50     0.11676719
46561.60     0.06035927
46561.70     0.05707488
46561.80     0.02526508
46561.90     0.03325202
46562.00    -0.01821244
46562.10    -0.07424870
46562.20    -0.01851334
46562.30    -0.30693030
46562.40    -0.19259757
46562.50    -0.27953303
46562.60    -0.16545311
46562.70    -0.16024877
46562.80    -0.31258678
46562.90    -0.24460241
46563.00    -0.05685286
46563.10    -0.16081254
46563.20    -0.07629060
46563.30    -0.10789508
46563.40    -0.13514893
46563.50    -0.15712696
46563.60    -0.15710764
46563.70    -0.10797925
46563.80    -0.12698185
46563.90    -0.06942389
46564.00    -0.24879694
46564.10    -0.13152918
46564.20    -0.04805466
46564.30    -0.14555213
46564.40    -0.16946858
46564.50    -0.11782868
46564.60    -0.11901884
46564.70     0.02949825
46564.80    -0.03303622
46564.90    -0.03677767
46565.00     0.02485811
46565.10     0.01827842
46565.20    -0.00852407
46565.30     0.04765273
46565.40     0.00868619
46565.50    -0.04276731
46565.60     0.03013228
46565.70    -0.04826712
46565.80     0.06447597
46565.90     0.07498790
46566.00     0.04160639
46566.10     0.03704172
46566.20     0.03607779
46566.30    -0.03742608
46566.40    -0.02447775
46566.50    -0.02974877
46566.60    -0.03070324
46566.70    -0.07595535
46566.80    -0.09195036
46566.90    -0.14668445
46567.00    -0.24056162
46567.10    -0.09225106
46567.20    -0.15585558
46567.30    -0.09040050
46567.40    -0.16687100
46567.50    -0.12489278
46567.60    -0.16484922
46567.70    -0.09813056
46567.80    -0.08953361
46567.90    -0.21784765
46568.00    -0.29302302
46568.10    -0.17650688
46568.20    -0.16404369
46568.30    -0.06630737
46568.40    -0.16722111
46568.50    -0.09421641
46568.60    -0.20401064
46568.70    -0.08776249
46568.80    -0.28591084
46568.90    -0.15732995
46569.00    -0.04379014
46569.10     0.01079571
46569.20    -0.04806919
46569.30     0.02326091
46569.40    -0.15361403
46569.50     0.05925573
46569.60     0.00577542
46569.70    -0.05448315
46569.80    -0.09155269
46569.90     0.05923735
46570.00     0.12851612
46570.10     0.00385269
46570.20    -0.10469222
46570.30    -0.16633451
46570.40    -0.12888318
46570.50    -0.10006860
46570.60    -0.06428133
46570.70    -0.18320437
46570.80    -0.11011063
46570.90    -0.18312968
46571.00    -0.22478303
46571.10    -0.23458831
46571.20    -0.17652164
46571.30    -0.20213793
46571.40    -0.06056148
46571.50    -0.15605529
46571.60    -0.24651662
46571.70    -0.15005119
46571.80    -0.13652332
46571.90    -0.20583260
46572.00    -0.19151929
46572.10    -0.20301938
46572.20    -0.15093252
46572.30    -0.13075799
46572.40    -0.17297849
46572.50    -0.18014516
46572.60    -0.08182370
46572.70    -0.00884404
46572.80    -0.08017717
46572.90    -0.07017048
46573.00    -0.12714817
46573.10    -0.12829068
46573.20     0.05975513
46573.30    -0.06658204
46573.40     0.03004161
46573.50    -0.17592317
46573.60    -0.12420263
46573.70    -0.07175105
46573.80    -0.02191678
46573.90    -0.00677590
46574.00     0.02815358
46574.10    -0.07886561
46574.20    -0.02559387
46574.30    -0.00909116
46574.40     0.07710471
46574.50     0.02911537
46574.60     0.07908951
46574.70    -0.05658606
46574.80     0.12997006
46574.90    -0.01338227
46575.00     0.07032737
46575.10     0.11526711
46575.20     0.07881167
46575.30    -0.03136128
46575.40    -0.12837383
46575.50    -0.14295989
46575.60     0.07756325
46575.70     0.09303923
46575.80    -0.00905247
46575.90    -0.04818751
46576.00     0.00875755
46576.10    -0.02564134
46576.20    -0.02864580
46576.30     0.00667701
46576.40     0.11204008
46576.50     0.01035184
46576.60     0.14482242
46576.70     0.03572236
46576.80    -0.02569615
46576.90     0.10967304
46577.00     0.01908434
46577.10     0.14305171
46577.20    -0.01248791
46577.30     0.03475809
46577.40     0.04379395
46577.50     0.05339401
46577.60    -0.05812854
46577.70    -0.06995064
46577.80     0.04890698
46577.90    -0.12999326
46578.00     0.00801062
46578.10    -0.01838678
46578.20     0.10440460
46578.30     0.07206866
46578.40     0.08750104
